budget_total;Value;data
8.45;Partnership;0.067622207
8.46;Partnership;0.067734427
8.47;Partnership;0.067845664
8.48;Partnership;0.067957313
8.49;Partnership;0.068068919
8.5;Partnership;0.068182286
8.51;Partnership;0.068291959
8.52;Partnership;0.068403456
8.53;Partnership;0.068515013
8.54;Partnership;0.068626935
8.55;Partnership;0.068734174
8.56;Partnership;0.068820664
8.57;Partnership;0.068962955
8.58;Partnership;0.069071251
8.59;Partnership;0.069182043
8.6;Partnership;0.069302071
8.61;Partnership;0.069326848
8.62;Partnership;0.069512314
8.63;Partnership;0.069622268
8.64;Partnership;0.069737416
8.65;Partnership;0.069863132
8.66;Partnership;0.069958961
8.67;Partnership;0.070069754
8.68;Partnership;0.070177247
8.69;Partnership;0.070283951
8.7;Partnership;0.070400753
8.71;Partnership;0.070490041
8.72;Partnership;0.070672101
8.73;Partnership;0.070729095
8.74;Partnership;0.070859876
8.75;Partnership;0.070947836
8.76;Partnership;0.071052881
8.77;Partnership;0.071140809
8.78;Partnership;0.071273666
8.79;Partnership;0.07139256
8.8;Partnership;0.071491032
8.81;Partnership;0.07159976
8.82;Partnership;0.071747848
8.83;Partnership;0.07176913
8.84;Partnership;0.071940705
8.85;Partnership;0.072033996
8.86;Partnership;0.072142447
8.87;Partnership;0.072250842
8.88;Partnership;0.072297229
8.89;Partnership;0.072467511
8.9;Partnership;0.072575778
8.91;Partnership;0.072693544
8.92;Partnership;0.072792178
8.93;Partnership;0.072900308
8.94;Partnership;0.072967219
8.95;Partnership;0.073116434
8.96;Partnership;0.073322291
8.97;Partnership;0.073332389
8.98;Partnership;0.073440296
8.99;Partnership;0.073548158
9;Partnership;0.073655967
9.01;Partnership;0.073763759
9.02;Partnership;0.073871479
9.03;Partnership;0.073976503
9.04;Partnership;0.073798348
9.05;Partnership;0.074150699
9.06;Partnership;0.074113373
9.07;Partnership;0.074466889
9.08;Partnership;0.074538102
9.09;Partnership;0.074605003
9.1;Partnership;0.074730816
9.11;Partnership;0.074841302
9.12;Partnership;0.074911961
9.13;Partnership;0.074988254
9.14;Partnership;0.075160714
9.15;Partnership;0.075293024
9.16;Partnership;0.075374937
9.17;Partnership;0.075469579
9.18;Partnership;0.075736248
9.19;Partnership;0.075695986
9.2;Partnership;0.075802903
9.21;Partnership;0.075909904
9.22;Partnership;0.076016611
9.23;Partnership;0.076123394
9.24;Partnership;0.076232405
9.25;Partnership;0.076336781
9.26;Partnership;0.076443432
9.27;Partnership;0.076550094
9.28;Partnership;0.076656648
9.29;Partnership;0.076763164
9.3;Partnership;0.076869633
9.31;Partnership;0.07684654
9.32;Partnership;0.077082485
9.33;Partnership;0.077188777
9.34;Partnership;0.077295067
9.35;Partnership;0.077401311
9.36;Partnership;0.077529512
9.37;Partnership;0.077613671
9.38;Partnership;0.077719779
9.39;Partnership;0.077825914
9.4;Partnership;0.077931891
9.41;Partnership;0.078037819
9.42;Partnership;0.07814378
9.43;Partnership;0.078249665
9.44;Partnership;0.078355527
9.45;Partnership;0.078461293
9.46;Partnership;0.078567055
9.47;Partnership;0.078672762
9.48;Partnership;0.078778427
9.49;Partnership;0.07888404
9.5;Partnership;0.078989617
9.51;Partnership;0.079095139
9.52;Partnership;0.079200622
9.53;Partnership;0.079306058
9.54;Partnership;0.079411452
9.55;Partnership;0.079516797
9.56;Partnership;0.079621692
9.57;Partnership;0.079727359
9.58;Partnership;0.079832571
9.59;Partnership;0.079937736
9.6;Partnership;0.08004286
9.61;Partnership;0.080147647
9.62;Partnership;0.080253102
9.63;Partnership;0.080357959
9.64;Partnership;0.080462901
9.65;Partnership;0.080567822
9.66;Partnership;0.080672628
9.67;Partnership;0.080777478
9.68;Partnership;0.080882222
9.69;Partnership;0.080986952
9.7;Partnership;0.081091612
9.71;Partnership;0.081196237
9.72;Partnership;0.081300215
9.73;Partnership;0.081405409
9.74;Partnership;0.081509881
9.75;Partnership;0.081614307
9.76;Partnership;0.081718478
9.77;Partnership;0.081823546
9.78;Partnership;0.081927385
9.79;Partnership;0.082031556
9.8;Partnership;0.082135874
9.81;Partnership;0.082235338
9.82;Partnership;0.082344194
9.83;Partnership;0.082448281
9.84;Partnership;0.082555136
9.85;Partnership;0.082656317
9.86;Partnership;0.08276025
9.87;Partnership;0.082864133
9.88;Partnership;0.082968036
9.89;Partnership;0.083071861
9.9;Partnership;0.083175636
9.91;Partnership;0.08327937
9.92;Partnership;0.083383049
9.93;Partnership;0.083486686
9.94;Partnership;0.083590279
9.95;Partnership;0.08369383
9.96;Partnership;0.083797304
9.97;Partnership;0.083900794
9.98;Partnership;0.08400455
9.99;Partnership;0.08410749
10;Partnership;0.084210902
10.01;Partnership;0.084314181
10.02;Partnership;0.084417454
10.03;Partnership;0.084520603
10.04;Partnership;0.084623748
10.05;Partnership;0.084726848
10.06;Partnership;0.084829884
10.07;Partnership;0.084932908
10.08;Partnership;0.085035868
10.09;Partnership;0.085138795
10.1;Partnership;0.08524167
10.11;Partnership;0.085344531
10.12;Partnership;0.085447283
10.13;Partnership;0.085550022
10.14;Partnership;0.085652717
10.15;Partnership;0.085758801
10.16;Partnership;0.085857971
10.17;Partnership;0.085960529
10.18;Partnership;0.086063037
10.19;Partnership;0.086165514
10.2;Partnership;0.086267967
10.21;Partnership;0.086370303
10.22;Partnership;0.086472632
10.23;Partnership;0.086574943
10.24;Partnership;0.086677181
10.25;Partnership;0.086779387
10.26;Partnership;0.086881542
10.27;Partnership;0.086983653
10.28;Partnership;0.087085708
10.29;Partnership;0.08718773
10.3;Partnership;0.087289732
10.31;Partnership;0.087391637
10.32;Partnership;0.087493528
10.33;Partnership;0.087595363
10.34;Partnership;0.087697154
10.35;Partnership;0.087798971
10.36;Partnership;0.087900614
10.37;Partnership;0.088002249
10.38;Partnership;0.088103887
10.39;Partnership;0.088205419
10.4;Partnership;0.088306979
10.41;Partnership;0.08840846
10.42;Partnership;0.088509895
10.43;Partnership;0.088612051
10.44;Partnership;0.08871263
10.45;Partnership;0.08881393
10.46;Partnership;0.088915184
10.47;Partnership;0.089016228
10.48;Partnership;0.089117561
10.49;Partnership;0.089218682
10.5;Partnership;0.08931975
10.51;Partnership;0.089420783
10.52;Partnership;0.089521774
10.53;Partnership;0.089622704
10.54;Partnership;0.089724241
10.55;Partnership;0.08982445
10.56;Partnership;0.089925256
10.57;Partnership;0.090026047
10.58;Partnership;0.09012697
10.59;Partnership;0.090227404
10.6;Partnership;0.090328029
10.61;Partnership;0.090428603
10.62;Partnership;0.090529139
10.63;Partnership;0.090629629
10.64;Partnership;0.090728022
10.65;Partnership;0.090829902
10.66;Partnership;0.090930827
10.67;Partnership;0.091031137
10.68;Partnership;0.091131418
10.69;Partnership;0.091231537
10.7;Partnership;0.091331795
10.71;Partnership;0.091431927
10.72;Partnership;0.09153201
10.73;Partnership;0.091632052
10.74;Partnership;0.091732047
10.75;Partnership;0.09183198
10.76;Partnership;0.091931906
10.77;Partnership;0.092031759
10.78;Partnership;0.092131578
10.79;Partnership;0.092227689
10.8;Partnership;0.092331064
10.81;Partnership;0.092430756
10.82;Partnership;0.092530382
10.83;Partnership;0.09263001
10.84;Partnership;0.092729499
10.85;Partnership;0.092829014
10.86;Partnership;0.092928495
10.87;Partnership;0.093028145
10.88;Partnership;0.093127243
10.89;Partnership;0.09322656
10.9;Partnership;0.093325811
10.91;Partnership;0.093425074
10.92;Partnership;0.09352383
10.93;Partnership;0.093623388
10.94;Partnership;0.09372207
10.95;Partnership;0.093821504
10.96;Partnership;0.093920537
10.97;Partnership;0.094019065
10.98;Partnership;0.094118404
10.99;Partnership;0.094217281
11;Partnership;0.094316536
11.01;Partnership;0.094414881
11.02;Partnership;0.094513617
11.03;Partnership;0.094612302
11.04;Partnership;0.094710952
11.05;Partnership;0.094809664
11.06;Partnership;0.094908066
11.07;Partnership;0.095006617
11.08;Partnership;0.095099901
11.09;Partnership;0.095203496
11.1;Partnership;0.095301509
11.11;Partnership;0.095400199
11.12;Partnership;0.095498483
11.13;Partnership;0.095596723
11.14;Partnership;0.095694889
11.15;Partnership;0.095793063
11.16;Partnership;0.095895661
11.17;Partnership;0.095989229
11.18;Partnership;0.096087241
11.19;Partnership;0.096185233
11.2;Partnership;0.096283136
11.21;Partnership;0.096381014
11.22;Partnership;0.096478847
11.23;Partnership;0.0965764
11.24;Partnership;0.096674378
11.25;Partnership;0.096772053
11.26;Partnership;0.096869737
11.27;Partnership;0.096967343
11.28;Partnership;0.097064912
11.29;Partnership;0.097163213
11.3;Partnership;0.097259897
11.31;Partnership;0.097357241
11.32;Partnership;0.097454711
11.33;Partnership;0.097552054
11.34;Partnership;0.097649322
11.35;Partnership;0.09774659
11.36;Partnership;0.097843794
11.37;Partnership;0.097940955
11.38;Partnership;0.098038068
11.39;Partnership;0.098135136
11.4;Partnership;0.09823205
11.41;Partnership;0.098329059
11.42;Partnership;0.0984261
11.43;Partnership;0.098522783
11.44;Partnership;0.098619804
11.45;Partnership;0.098716832
11.46;Partnership;0.09881334
11.47;Partnership;0.098910109
11.48;Partnership;0.099006282
11.49;Partnership;0.099104839
11.5;Partnership;0.099199931
11.51;Partnership;0.099296468
11.52;Partnership;0.09939293
11.53;Partnership;0.099489372
11.54;Partnership;0.099585756
11.55;Partnership;0.099682151
11.56;Partnership;0.099777601
11.57;Partnership;0.099875472
11.58;Partnership;0.099970924
11.59;Partnership;0.100066864
11.6;Partnership;0.100163189
11.61;Partnership;0.100259254
11.62;Partnership;0.100360716
11.63;Partnership;0.100451275
11.64;Partnership;0.100547226
11.65;Partnership;0.100643124
11.66;Partnership;0.100738947
11.67;Partnership;0.100834293
11.68;Partnership;0.100930554
11.69;Partnership;0.101026287
11.7;Partnership;0.101121935
11.71;Partnership;0.10121762
11.72;Partnership;0.101313147
11.73;Partnership;0.101407692
11.74;Partnership;0.101504159
11.75;Partnership;0.101599657
11.76;Partnership;0.101695129
11.77;Partnership;0.101790352
11.78;Partnership;0.101882683
11.79;Partnership;0.101980966
11.8;Partnership;0.102076189
11.81;Partnership;0.102171365
11.82;Partnership;0.102268083
11.83;Partnership;0.102361582
11.84;Partnership;0.102456653
11.85;Partnership;0.102551636
11.86;Partnership;0.102646582
11.87;Partnership;0.102741476
11.88;Partnership;0.102836346
11.89;Partnership;0.102930915
11.9;Partnership;0.103025928
11.91;Partnership;0.103118547
11.92;Partnership;0.103215358
11.93;Partnership;0.10330999
11.94;Partnership;0.10340461
11.95;Partnership;0.103499152
11.96;Partnership;0.103593633
11.97;Partnership;0.103688092
11.98;Partnership;0.103781895
11.99;Partnership;0.103876873
12;Partnership;0.103971202
12.01;Partnership;0.104065504
12.02;Partnership;0.104159701
12.03;Partnership;0.104253894
12.04;Partnership;0.104348036
12.05;Partnership;0.10444234
12.06;Partnership;0.104535977
12.07;Partnership;0.104630204
12.08;Partnership;0.104724158
12.09;Partnership;0.104818075
12.1;Partnership;0.104911034
12.11;Partnership;0.105005774
12.12;Partnership;0.105099682
12.13;Partnership;0.105193297
12.14;Partnership;0.105287577
12.15;Partnership;0.105380631
12.16;Partnership;0.105474248
12.17;Partnership;0.105567797
12.18;Partnership;0.105661292
12.19;Partnership;0.105754779
12.2;Partnership;0.105848292
12.21;Partnership;0.105941578
12.22;Partnership;0.106034977
12.23;Partnership;0.106128212
12.24;Partnership;0.106221441
12.25;Partnership;0.106314308
12.26;Partnership;0.10640787
12.27;Partnership;0.106501394
12.28;Partnership;0.106592971
12.29;Partnership;0.106682308
12.3;Partnership;0.106779971
12.31;Partnership;0.10687338
12.32;Partnership;0.106965856
12.33;Partnership;0.107058626
12.34;Partnership;0.107151396
12.35;Partnership;0.107244144
12.36;Partnership;0.107336828
12.37;Partnership;0.107429484
12.38;Partnership;0.107522115
12.39;Partnership;0.107614732
12.4;Partnership;0.107707207
12.41;Partnership;0.107799596
12.42;Partnership;0.107892121
12.43;Partnership;0.107984765
12.44;Partnership;0.108076845
12.45;Partnership;0.108169151
12.46;Partnership;0.10826628
12.47;Partnership;0.108353613
12.48;Partnership;0.108445775
12.49;Partnership;0.10853805
12.5;Partnership;0.108629964
12.51;Partnership;0.108721993
12.52;Partnership;0.108813823
12.53;Partnership;0.108905915
12.54;Partnership;0.108997807
12.55;Partnership;0.109089656
12.56;Partnership;0.10918146
12.57;Partnership;0.109273216
12.58;Partnership;0.109364933
12.59;Partnership;0.109456602
12.6;Partnership;0.109548222
12.61;Partnership;0.1096398
12.62;Partnership;0.109731331
12.63;Partnership;0.109822827
12.64;Partnership;0.109914269
12.65;Partnership;0.110005708
12.66;Partnership;0.110096994
12.67;Partnership;0.110188341
12.68;Partnership;0.110279593
12.69;Partnership;0.110370816
12.7;Partnership;0.110461979
12.71;Partnership;0.110552989
12.72;Partnership;0.110644199
12.73;Partnership;0.110735236
12.74;Partnership;0.110825965
12.75;Partnership;0.110917181
12.76;Partnership;0.111008071
12.77;Partnership;0.11109894
12.78;Partnership;0.111189744
12.79;Partnership;0.111280409
12.8;Partnership;0.111371261
12.81;Partnership;0.111461932
12.82;Partnership;0.111552541
12.83;Partnership;0.11164094
12.84;Partnership;0.111743563
12.85;Partnership;0.111823964
12.86;Partnership;0.111913135
12.87;Partnership;0.112004912
12.88;Partnership;0.11209404
12.89;Partnership;0.112185762
12.9;Partnership;0.112276004
12.91;Partnership;0.112366179
12.92;Partnership;0.112456444
12.93;Partnership;0.112546606
12.94;Partnership;0.112636585
12.95;Partnership;0.112726712
12.96;Partnership;0.112816709
12.97;Partnership;0.112906687
12.98;Partnership;0.112996603
12.99;Partnership;0.113086476
13;Partnership;0.113176311
13.01;Partnership;0.113266065
13.02;Partnership;0.113355818
13.03;Partnership;0.113445496
13.04;Partnership;0.113535154
13.05;Partnership;0.113624751
13.06;Partnership;0.113714312
13.07;Partnership;0.113803826
13.08;Partnership;0.113893335
13.09;Partnership;0.113982762
13.1;Partnership;0.114072087
13.11;Partnership;0.114161395
13.12;Partnership;0.11425077
13.13;Partnership;0.114339923
13.14;Partnership;0.114429143
13.15;Partnership;0.114518293
13.16;Partnership;0.114607417
13.17;Partnership;0.114696489
13.18;Partnership;0.114785473
13.19;Partnership;0.114874448
13.2;Partnership;0.114949535
13.21;Partnership;0.11505226
13.22;Partnership;0.1151411
13.23;Partnership;0.115229891
13.24;Partnership;0.115318664
13.25;Partnership;0.115407678
13.26;Partnership;0.115496015
13.27;Partnership;0.115584623
13.28;Partnership;0.115673176
13.29;Partnership;0.115761508
13.3;Partnership;0.115850182
13.31;Partnership;0.115938939
13.32;Partnership;0.116027002
13.33;Partnership;0.116115346
13.34;Partnership;0.116203641
13.35;Partnership;0.116291896
13.36;Partnership;0.116379997
13.37;Partnership;0.116470549
13.38;Partnership;0.116556421
13.39;Partnership;0.116644458
13.4;Partnership;0.116737076
13.41;Partnership;0.116820488
13.42;Partnership;0.116908465
13.43;Partnership;0.116996304
13.44;Partnership;0.117084165
13.45;Partnership;0.117171968
13.46;Partnership;0.117259728
13.47;Partnership;0.117347388
13.48;Partnership;0.11743512
13.49;Partnership;0.117522733
13.5;Partnership;0.11761033
13.51;Partnership;0.117697858
13.52;Partnership;0.117785338
13.53;Partnership;0.117872916
13.54;Partnership;0.117960197
13.55;Partnership;0.118047546
13.56;Partnership;0.118134884
13.57;Partnership;0.118222121
13.58;Partnership;0.118309361
13.59;Partnership;0.118396467
13.6;Partnership;0.118483664
13.61;Partnership;0.118570681
13.62;Partnership;0.118657812
13.63;Partnership;0.118744805
13.64;Partnership;0.118831751
13.65;Partnership;0.118918034
13.66;Partnership;0.1190055
13.67;Partnership;0.119092344
13.68;Partnership;0.1191791
13.69;Partnership;0.119265826
13.7;Partnership;0.119352707
13.71;Partnership;0.119438765
13.72;Partnership;0.119525751
13.73;Partnership;0.119612364
13.74;Partnership;0.119689513
13.75;Partnership;0.119785236
13.76;Partnership;0.119871674
13.77;Partnership;0.119958041
13.78;Partnership;0.120044363
13.79;Partnership;0.120130646
13.8;Partnership;0.120216883
13.81;Partnership;0.120303075
13.82;Partnership;0.120389176
13.83;Partnership;0.120475321
13.84;Partnership;0.120561061
13.85;Partnership;0.120646352
13.86;Partnership;0.120733354
13.87;Partnership;0.120819273
13.88;Partnership;0.120905153
13.89;Partnership;0.120990982
13.9;Partnership;0.121076769
13.91;Partnership;0.121162617
13.92;Partnership;0.121237559
13.93;Partnership;0.121333858
13.94;Partnership;0.121419451
13.95;Partnership;0.121505031
13.96;Partnership;0.121590552
13.97;Partnership;0.121676025
13.98;Partnership;0.121761463
13.99;Partnership;0.121846756
14;Partnership;0.121932182
14.01;Partnership;0.1220168
14.02;Partnership;0.12209092
14.03;Partnership;0.122187932
14.04;Partnership;0.122272081
14.05;Partnership;0.122358193
14.06;Partnership;0.122443298
14.07;Partnership;0.122528304
14.08;Partnership;0.122613285
14.09;Partnership;0.122698214
14.1;Partnership;0.122783107
14.11;Partnership;0.122867852
14.12;Partnership;0.122952796
14.13;Partnership;0.123037487
14.14;Partnership;0.123122223
14.15;Partnership;0.123208057
14.16;Partnership;0.12329153
14.17;Partnership;0.123376098
14.18;Partnership;0.123460629
14.19;Partnership;0.123545108
14.2;Partnership;0.123629564
14.21;Partnership;0.123713964
14.22;Partnership;0.123798318
14.23;Partnership;0.123882636
14.24;Partnership;0.123970565
14.25;Partnership;0.12405112
14.26;Partnership;0.124135297
14.27;Partnership;0.124219404
14.28;Partnership;0.124307721
14.29;Partnership;0.124387873
14.3;Partnership;0.124471562
14.31;Partnership;0.124555504
14.32;Partnership;0.124639411
14.33;Partnership;0.124723274
14.34;Partnership;0.124801162
14.35;Partnership;0.124894486
14.36;Partnership;0.124974602
14.37;Partnership;0.12505828
14.38;Partnership;0.12514191
14.39;Partnership;0.125225516
14.4;Partnership;0.125309062
14.41;Partnership;0.125391808
14.42;Partnership;0.125476078
14.43;Partnership;0.125559438
14.44;Partnership;0.125642609
14.45;Partnership;0.125726153
14.46;Partnership;0.1258094
14.47;Partnership;0.125895079
14.48;Partnership;0.125975927
14.49;Partnership;0.126058815
14.5;Partnership;0.126142102
14.51;Partnership;0.126214236
14.52;Partnership;0.12630816
14.53;Partnership;0.126391142
14.54;Partnership;0.126474057
14.55;Partnership;0.126556982
14.56;Partnership;0.1266398
14.57;Partnership;0.12672198
14.58;Partnership;0.126799196
14.59;Partnership;0.126887997
14.6;Partnership;0.126970679
14.61;Partnership;0.127053293
14.62;Partnership;0.127135848
14.63;Partnership;0.127218376
14.64;Partnership;0.127300791
14.65;Partnership;0.127383285
14.66;Partnership;0.127465675
14.67;Partnership;0.127548021
14.68;Partnership;0.127630323
14.69;Partnership;0.127712573
14.7;Partnership;0.127794783
14.71;Partnership;0.127876959
14.72;Partnership;0.127959297
14.73;Partnership;0.128041088
14.74;Partnership;0.128123204
14.75;Partnership;0.128205166
14.76;Partnership;0.128286996
14.77;Partnership;0.128366926
14.78;Partnership;0.128450866
14.79;Partnership;0.128532667
14.8;Partnership;0.12861459
14.81;Partnership;0.128696152
14.82;Partnership;0.128777801
14.83;Partnership;0.1288593
14.84;Partnership;0.128941042
14.85;Partnership;0.12902261
14.86;Partnership;0.129104072
14.87;Partnership;0.129185526
14.88;Partnership;0.129266938
14.89;Partnership;0.129348603
14.9;Partnership;0.12942962
14.91;Partnership;0.129510893
14.92;Partnership;0.129592019
14.93;Partnership;0.129673346
14.94;Partnership;0.129754447
14.95;Partnership;0.129835565
14.96;Partnership;0.129917183
14.97;Partnership;0.129997579
14.98;Partnership;0.130078589
14.99;Partnership;0.130159477
0.01;YT_DD;0.009999998
0.02;YT_DD;0.019999994
0.03;YT_DD;0.029999992
0.04;YT_DD;0.039999978
0.05;YT_DD;0.049911948
0.06;YT_DD;0.052357464
0.07;YT_DD;0.054794543
0.08;YT_DD;0.057223128
0.09;YT_DD;0.059497111
0.1;YT_DD;0.060720645
0.11;YT_DD;0.061941557
0.12;YT_DD;0.063159847
0.13;YT_DD;0.064375502
0.14;YT_DD;0.065588523
0.15;YT_DD;0.066798897
0.16;YT_DD;0.068006609
0.17;YT_DD;0.068918016
0.18;YT_DD;0.069550829
0.19;YT_DD;0.070182847
0.2;YT_DD;0.070814071
0.21;YT_DD;0.071444494
0.22;YT_DD;0.072074122
0.23;YT_DD;0.072702952
0.24;YT_DD;0.073330985
0.25;YT_DD;0.073958215
0.26;YT_DD;0.074584648
0.27;YT_DD;0.075210283
0.28;YT_DD;0.075835119
0.29;YT_DD;0.076459155
0.3;YT_DD;0.07708239
0.31;YT_DD;0.077704827
0.32;YT_DD;0.078326461
0.33;YT_DD;0.078947296
0.34;YT_DD;0.079567329
0.35;YT_DD;0.080186562
0.36;YT_DD;0.080804992
0.37;YT_DD;0.08142262
0.38;YT_DD;0.082039448
0.39;YT_DD;0.082655471
0.4;YT_DD;0.083270694
0.41;YT_DD;0.083885112
0.42;YT_DD;0.084498728
0.43;YT_DD;0.085111539
0.44;YT_DD;0.085723549
0.45;YT_DD;0.086334752
0.46;YT_DD;0.086945152
0.47;YT_DD;0.087554748
0.48;YT_DD;0.088163541
0.49;YT_DD;0.088771526
0.5;YT_DD;0.089378705
0.51;YT_DD;0.089985082
0.52;YT_DD;0.090590651
0.53;YT_DD;0.091195415
0.54;YT_DD;0.091799373
0.55;YT_DD;0.092402523
0.56;YT_DD;0.093004869
0.57;YT_DD;0.093606406
0.58;YT_DD;0.094207137
0.59;YT_DD;0.094807058
0.6;YT_DD;0.095406174
0.61;YT_DD;0.096004481
0.62;YT_DD;0.09660198
0.63;YT_DD;0.097198671
0.64;YT_DD;0.097794553
0.65;YT_DD;0.098389625
0.66;YT_DD;0.098983891
0.67;YT_DD;0.099577347
0.68;YT_DD;0.100169989
0.69;YT_DD;0.10076192
0.7;YT_DD;0.101352856
0.71;YT_DD;0.101943475
0.72;YT_DD;0.102532471
0.73;YT_DD;0.103121066
0.74;YT_DD;0.103708851
0.75;YT_DD;0.104295822
0.76;YT_DD;0.104881479
0.77;YT_DD;0.105467329
0.78;YT_DD;0.10605186
0.79;YT_DD;0.106635595
0.8;YT_DD;0.107218511
0.81;YT_DD;0.107800613
0.82;YT_DD;0.108381902
0.83;YT_DD;0.108962375
0.84;YT_DD;0.109542044
0.85;YT_DD;0.110120893
0.86;YT_DD;0.11069893
0.87;YT_DD;0.111276153
0.88;YT_DD;0.111852562
0.89;YT_DD;0.112428157
0.9;YT_DD;0.113002938
0.91;YT_DD;0.113576905
0.92;YT_DD;0.114150058
0.93;YT_DD;0.114722393
0.94;YT_DD;0.115293917
0.95;YT_DD;0.115864625
0.96;YT_DD;0.116434516
0.97;YT_DD;0.117003593
0.98;YT_DD;0.117571846
0.99;YT_DD;0.118139296
1;YT_DD;0.11870592
1.01;YT_DD;0.11927174
1.02;YT_DD;0.119836729
1.03;YT_DD;0.120400911
1.04;YT_DD;0.120964272
1.05;YT_DD;0.121526821
1.06;YT_DD;0.122088541
1.07;YT_DD;0.122649454
1.08;YT_DD;0.123209551
1.09;YT_DD;0.123768831
1.1;YT_DD;0.12432729
1.11;YT_DD;0.12488493
1.12;YT_DD;0.125441752
1.13;YT_DD;0.125997754
1.14;YT_DD;0.126552939
1.15;YT_DD;0.127107295
1.16;YT_DD;0.127660853
1.17;YT_DD;0.128213581
1.18;YT_DD;0.12876549
1.19;YT_DD;0.129316568
1.2;YT_DD;0.129866847
1.21;YT_DD;0.13041629
1.22;YT_DD;0.130964929
1.23;YT_DD;0.13151274
1.24;YT_DD;0.132059731
1.25;YT_DD;0.132605882
1.26;YT_DD;0.133151249
1.27;YT_DD;0.13369578
1.28;YT_DD;0.134239489
1.29;YT_DD;0.134778129
1.3;YT_DD;0.135332231
1.31;YT_DD;0.135865694
1.32;YT_DD;0.136406111
1.33;YT_DD;0.136945714
1.34;YT_DD;0.137484496
1.35;YT_DD;0.138022435
1.36;YT_DD;0.138559574
1.37;YT_DD;0.139095891
1.38;YT_DD;0.139631387
1.39;YT_DD;0.140166056
1.4;YT_DD;0.140699916
1.41;YT_DD;0.141232933
1.42;YT_DD;0.141765129
1.43;YT_DD;0.142296515
1.44;YT_DD;0.142827069
1.45;YT_DD;0.143356803
1.46;YT_DD;0.143885713
1.47;YT_DD;0.144413803
1.48;YT_DD;0.144941048
1.49;YT_DD;0.14546741
1.5;YT_DD;0.145993069
1.51;YT_DD;0.146517782
1.52;YT_DD;0.147037814
1.53;YT_DD;0.147396761
1.54;YT_DD;0.147749547
1.55;YT_DD;0.148101892
1.56;YT_DD;0.148453977
1.57;YT_DD;0.148805631
1.58;YT_DD;0.149157117
1.59;YT_DD;0.149507719
1.6;YT_DD;0.149858195
1.61;YT_DD;0.150208295
1.62;YT_DD;0.150558006
1.63;YT_DD;0.150907268
1.64;YT_DD;0.151254218
1.65;YT_DD;0.151530381
1.66;YT_DD;0.15179661
1.67;YT_DD;0.152068799
1.68;YT_DD;0.152337069
1.69;YT_DD;0.152605595
1.7;YT_DD;0.152873698
1.71;YT_DD;0.153141439
1.72;YT_DD;0.153409391
1.73;YT_DD;0.153676923
1.74;YT_DD;0.153943952
1.75;YT_DD;0.154211271
1.76;YT_DD;0.154478109
1.77;YT_DD;0.154744698
1.78;YT_DD;0.155011058
1.79;YT_DD;0.155277161
1.8;YT_DD;0.155543257
1.81;YT_DD;0.155808776
1.82;YT_DD;0.156074222
1.83;YT_DD;0.156339459
1.84;YT_DD;0.156604413
1.85;YT_DD;0.156869189
1.86;YT_DD;0.157133716
1.87;YT_DD;0.157398033
1.88;YT_DD;0.157662143
1.89;YT_DD;0.157925892
1.9;YT_DD;0.158189518
1.91;YT_DD;0.158452901
1.92;YT_DD;0.158716052
1.93;YT_DD;0.158978968
1.94;YT_DD;0.159241664
1.95;YT_DD;0.159504107
1.96;YT_DD;0.159766345
1.97;YT_DD;0.160028336
1.98;YT_DD;0.160290115
1.99;YT_DD;0.160551655
2;YT_DD;0.160812965
2.01;YT_DD;0.161073985
2.02;YT_DD;0.161334941
2.03;YT_DD;0.161596131
2.04;YT_DD;0.161855286
2.05;YT_DD;0.162127882
2.06;YT_DD;0.162376047
2.07;YT_DD;0.1626357
2.08;YT_DD;0.162895168
2.09;YT_DD;0.163172137
2.1;YT_DD;0.163412742
2.11;YT_DD;0.163672214
2.12;YT_DD;0.163930767
2.13;YT_DD;0.1641891
2.14;YT_DD;0.164447171
2.15;YT_DD;0.164684064
2.16;YT_DD;0.16496996
2.17;YT_DD;0.165220237
2.18;YT_DD;0.165477236
2.19;YT_DD;0.165734178
2.2;YT_DD;0.165990848
2.21;YT_DD;0.166279257
2.22;YT_DD;0.166503473
2.23;YT_DD;0.166759348
2.24;YT_DD;0.167003628
2.25;YT_DD;0.167164605
2.26;YT_DD;0.167324916
2.27;YT_DD;0.167482487
2.28;YT_DD;0.16764015
2.29;YT_DD;0.167793833
2.3;YT_DD;0.167932426
2.31;YT_DD;0.168078443
2.32;YT_DD;0.168224386
2.33;YT_DD;0.168371507
2.34;YT_DD;0.168515984
2.35;YT_DD;0.168661761
2.36;YT_DD;0.168807402
2.37;YT_DD;0.16895403
2.38;YT_DD;0.169098456
2.39;YT_DD;0.169243798
2.4;YT_DD;0.169389158
2.41;YT_DD;0.169534462
2.42;YT_DD;0.169690054
2.43;YT_DD;0.169824553
2.44;YT_DD;0.16996976
2.45;YT_DD;0.170114842
2.46;YT_DD;0.170259619
2.47;YT_DD;0.17040466
2.48;YT_DD;0.170549159
2.49;YT_DD;0.170703712
2.5;YT_DD;0.170838372
2.51;YT_DD;0.170982871
2.52;YT_DD;0.171127215
2.53;YT_DD;0.171271643
2.54;YT_DD;0.171415909
2.55;YT_DD;0.171560091
2.56;YT_DD;0.171702504
2.57;YT_DD;0.171848259
2.58;YT_DD;0.17199223
2.59;YT_DD;0.172136166
2.6;YT_DD;0.17228024
2.61;YT_DD;0.172423677
