,Investment,Audio_Clicks,YouTube_DD_Clicks,YouTube_OLV_Impressions,OTT_Impressions,PDM_Impressions,POLV_Clicks,Partnership_Impressions,Facebook_Impressions,Social_Impressions,DD_Impressions,OLV_Clicks,Audio_Clicks_ROAS,YouTube_DD_Clicks_ROAS,YouTube_OLV_Impressions_ROAS,OTT_Impressions_ROAS,PDM_Impressions_ROAS,POLV_Clicks_ROAS,Partnership_Impressions_ROAS,Facebook_Impressions_ROAS,Social_Impressions_ROAS,DD_Impressions_ROAS,OLV_Clicks_ROAS
183,1830000,997.7912483345666,3378.019206758506,2121.255656033669,564.0370223113465,76.1692317502673,62.07987507758482,844.4325710548526,4398.360103476263,1805.56712525514,5411.029188795961,3196.742449848992,0.344592387402976,1.166616469219331,0.7325866527941415,0.1947931137162683,0.02630543959899942,0.02143960713061946,0.2916291720801458,1.518996494752458,0.6235619798695348,1.868727020392922,1.104011600166428
184,1840000,997.7912483345666,3378.025586014772,2121.511388766784,564.0370223113465,76.1692317502673,62.07987513993926,844.4325710548526,4398.415321067234,1805.567561990732,5411.13814586549,3199.424045262746,0.3427196026888294,1.160278353457248,0.7286930422285912,0.1937344554895495,0.02616247525335268,0.02132308754806609,0.2900442309275363,1.510760045062224,0.6201732060750774,1.858608319666842,1.098932606851117
185,1850000,997.7912483345666,3378.031617068068,2121.759537152581,564.0370223113465,76.1692317502673,62.07987519633821,844.4325710548526,4398.468132782629,1805.567969849387,5411.242663104264,3202.061729472287,0.3408670642959168,1.154008638911902,0.7248389337732061,0.192687242216633,0.02602105646819942,0.02120782763464095,0.2884764242738739,1.502611816172228,0.6168210578080068,1.848597493557781,1.093893520554857
186,1860000,997.7912483345666,3378.037318924576,2122.000326122468,564.0370223113465,76.1692317502673,62.07987524735048,844.4325710548526,4398.518643448416,1805.568350740449,5411.342921428466,3204.65622152488,0.3390344456706699,1.147806228795877,0.7210237667254839,0.1916512893014898,0.02588115831514459,0.02109380707329328,0.2869254757562725,1.494550420784623,0.6135049449827761,1.838692863625156,1.088893941937486
187,1870000,997.7912483345666,3378.042709553053,2122.233973936995,564.0370223113465,76.1692317502673,62.07987529349057,844.4325710548526,4398.566953323205,1805.568706447012,5411.439094382227,3207.208228693376,0.3372214272446236,1.141670049431834,0.717246990122022,0.190626416096669,0.02574275639902082,0.02098100598154334,0.2853911149233512,1.486574499732762,0.6102242900933216,1.828892784839341,1.083933476221504
188,1880000,997.7912483345666,3378.047805941452,2122.460692383685,564.0370223113465,76.1692317502673,62.07987533522378,844.4325710548526,4398.613158297262,1805.569038634274,5411.531348438027,3209.718446669005,0.3354276962486415,1.135599049656914,0.7135080625460046,0.1896124457982825,0.02560582684370688,0.02086940489992629,0.2838730770780143,1.478682721299931,0.6069785278813091,1.81919564479406,1.079011733135538
189,1890000,997.7912483345666,3378.052624150469,2122.680686969012,564.0370223113465,76.1692317502673,62.07987537297106,844.4325710548526,4398.657350082828,1805.569348857331,5411.619843284844,3212.187559751038,0.3336529465330402,1.129592200245024,0.7098064519388442,0.1886092053443233,0.02547034627839626,0.02075898478080302,0.2823711031252205,1.470873780556798,0.6037671050147265,1.809599862939694,1.074128326858548
190,1900000,997.7912483345666,3378.057179364142,2122.89415710468,564.0370223113465,76.1692317502673,62.07987540711307,844.4325710548526,4398.699616396175,1805.569638568455,5411.704732104591,3214.616241033325,0.3318968783933927,1.123648493346388,0.7061416354158726,0.1876165253161953,0.02533629182429944,0.02064972697752393,0.2808849394245615,1.463146398717043,0.6005894797764546,1.800103889836896,1.069282875964769
191,1910000,997.7912483345666,3378.061485937712,2123.101296288376,564.0370223113465,76.1692317502673,62.07987543799418,844.4325710548526,4398.7400411317,1805.569909123893,5411.786161837246,3217.005152587779,0.3301591984018042,1.117766941943788,0.7025130990859967,0.1866342398433356,0.02520364108176384,0.02054161323393315,0.2794143376474695,1.455499322510594,0.597445121762461,1.790706206429916,1.06447500336936
192,1920000,997.7912483345666,3378.06555744286,2123.302292279163,564.0370223113465,76.1692317502673,62.07987546592581,844.4325710548526,4398.778704528454,1805.57016179022,5411.864273435219,3219.354945644872,0.3284396192434615,1.111946579324941,0.6989203378752247,0.1856621865108182,0.02507237211779632,0.02043462567420058,0.277959054638889,1.447931323573949,0.5943335115892806,1.781405323339093,1.05970433627477
193,1930000,997.7912483345666,3378.069406710472,2123.497327267676,564.0370223113465,76.1692317502673,62.07987549118972,844.4325710548526,4398.815683329407,1805.570397750261,5411.939202107324,3221.666260771156,0.3267378595582622,1.106186458570476,0.6953628553539747,0.1847002062698295,0.02494246345397354,0.0203287467929699,0.2765188522832471,1.440441197857091,0.5912541406104481,1.772199780171932,1.054970506117808
194,1940000,997.7912483345666,3378.073045871081,2123.686578041262,564.0370223113465,76.1692317502673,62.07987551404064,844.4325710548526,4398.851050933775,1805.570618108635,5412.011077552834,3223.939728043884,0.3250536437873434,1.100485652056971,0.6918401635680813,0.1837481433509129,0.02481389405472625,0.02022395944581118,0.2750934973745705,1.433027765046467,0.588206510641576,1.763088144852263,1.050273148517389
195,1950000,997.7912483345666,3378.076486393092,2123.87021614423,564.0370223113465,76.1692317502673,62.07987553470906,844.4325710548526,4398.88487754271,1805.570823896926,5412.080024185966,3226.175967222778,0.3233867020243313,1.094843250974582,0.6883517828734119,0.1828058451798826,0.02468664331598407,0.02012024683996725,0.2736827614905984,1.425689868003586,0.5851901336937727,1.754069012966939,1.045611903222972
196,1960000,997.7912483345666,3378.079739118916,2124.048408033344,564.0370223113465,76.1692317502673,62.07987555340345,844.4325710548526,4398.917230298644,1805.571016078503,5412.146161351266,3228.375587918976,0.321736769871146,1.089258364858752,0.6848972417740171,0.1818731622963117,0.02456069105416783,0.02001759252538315,0.2722864208707484,1.418426372218747,0.5822045317151092,1.745141007129592,1.04098641406367
197,1970000,997.7912483345666,3378.082814299157,2124.221315228709,564.0370223113465,76.1692317502673,62.07987557031232,844.4325710548526,4398.948173418556,1805.571195553045,5412.209603530166,3230.539189761215,0.320103588298196,1.083730121135567,0.6814760767637278,0.1809499482745031,0.02443601749551723,0.01991598038600883,0.2709042562978004,1.411236165279455,0.57924923633986,1.736302776360946,1.036396328898014
198,1980000,997.7912483345666,3378.085721624891,2124.389094460172,564.0370223113465,76.1692317502673,62.07987558560622,844.4325710548526,4398.97776832144,1805.571363160739,5412.270460539159,3232.667362559295,0.3184869035088111,1.078257664680268,0.6780878321711254,0.180036059646854,0.02431260326574189,0.01981539463136522,0.2695360529831651,1.404118156353106,0.5763237886452459,1.727552995485227,1.031841299564381
199,1990000,997.7912483345666,3378.088470258232,2124.551897809398,564.0370223113465,76.1692317502673,62.0798755994394,844.4325710548526,4399.006073750214,1805.57151968622,5412.328837719894,3234.760686464861,0.3168864668077618,1.072840157388544,0.6747320600078089,0.1791313558295332,0.02419042937998439,0.01971581978836467,0.2681816004556115,1.397071275683485,0.5734277389154228,1.718890364542198,1.027320981832057
200,2000000,997.7912483345666,3378.091068861184,2124.709872847715,564.0370223113465,76.1692317502673,62.07987561195138,844.4325710548526,4399.033145888318,1805.571665862245,5412.384836121507,3236.819732129557,0.315302034473723,1.067476777760134,0.6714083198198778,0.1782356990503855,0.02406947723308447,0.01961724069337663,0.2668406924533334,1.390094474100708,0.5705606464124693,1.710313608214396,1.02283503535294
201,2010000,997.7912483345666,3378.09352562295,2124.86316276988,564.0370223113465,76.1692317502673,62.07987562326831,844.4325710548526,4399.059038471237,1805.571802373117,5412.438552675537,3238.845060860595,0.3137333676355453,1.062166720494381,0.6681161785425691,0.1773489542789906,0.0239497285901338,0.01951964248453013,0.2655131268192372,1.38318672254419,0.5677220791541343,1.701821475269124,1.018383123613879
202,2020000,997.7912483345666,3378.095848285741,2125.01190652388,564.0370223113465,76.1692317502673,62.0798756335044,844.4325710548526,4399.083802893151,1805.571929857897,5412.490080363716,3240.837224773757,0.312180232152201,1.056909196097321,0.6648552103579665,0.1764709891587975,0.02383116557731135,0.01942301059424494,0.26419870539934,1.376347011598253,0.5649116136981145,1.693412738014786,1.013964913889611
203,2030000,997.7912483345666,3378.098044169162,2125.156238936875,564.0370223113465,76.1692317502673,62.07987564276279,844.4325710548526,4399.10748830896,1805.572048913391,5412.539508378915,3242.79676694392,0.3106423984962788,1.051703430499956,0.6616249965557168,0.1756016739412665,0.02371377067298962,0.01932733074198329,0.2628972339441709,1.369574351040031,0.5621288349326418,1.68508619177117,1.009580077196334
204,2040000,997.7912483345666,3378.100120193291,2125.296290837414,564.0370223113465,76.1692317502673,62.07987565113693,844.4325710548526,4399.130141731842,1805.57216009694,5412.586922279541,3244.724221553087,0.3091196416409049,1.046548664687333,0.6584251253966892,0.1747408814219466,0.02359752669910242,0.01923258892721497,0.2616085220130719,1.362867769399276,0.5593733358731695,1.676840654353269,1.005228288245858
205,2050000,997.7912483345666,3378.102082900486,2125.432189174022,564.0370223113465,76.1692317502673,62.07987565871126,844.4325710548526,4399.151808126572,1805.572263929038,5412.632404137616,3246.620114036022,0.3076117409499737,1.041444154338101,0.6552551919795033,0.1738884868784249,0.02348241681276533,0.01913877142258805,0.2603323828813009,1.356226313529753,0.5566447174649524,1.66867496556828,1.000909225400374
206,2060000,997.7912483345666,3378.103938475996,2125.56405713027,564.0370223113465,76.1692317502673,62.07987566556216,844.4325710548526,4399.172530498772,1805.572360895764,5412.676032680868,3248.484961223473,0.3061184800715758,1.036389169474189,0.6521147981098692,0.173044368010083,0.02336842449814026,0.01904586476729868,0.2590686334498383,1.349649048191856,0.5539425883913217,1.660587986725393,0.9966225706277839
207,2070000,997.7912483345666,3378.105692767457,2125.692014236435,564.0370223113465,76.1692317502673,62.07987567175873,844.4325710548526,4399.192349980277,1805.572451451054,5412.717883428983,3250.319271483072,0.304639646834515,1.031382994120306,0.6490035521726701,0.1722084048795995,0.02325553355853572,0.01895385576065291,0.2578170941578101,1.343135055646152,0.5512665648874716,1.652578600158028,0.9923680094576336
208,2080000,997.7912483345666,3378.10735130332,2125.816176477847,564.0370223113465,76.1692317502673,62.07987567736346,844.4325710548526,4399.211305910772,1805.572536018834,5412.758028824347,3252.123544857917,0.3031750331478106,1.026424925972932,0.6459210690067305,0.1713804798561399,0.02314372810873506,0.01886273145581428,0.256577588897436,1.336683435257504,0.5486162705595686,1.644645708758167,0.9881452309375978
209,2090000,997.7912483345666,3378.108919310273,2125.936656400023,564.0370223113465,76.1692317502673,62.07987568243288,844.4325710548526,4399.229435915879,1805.572614994995,5412.796538357423,3253.898273202884,0.3017244349030843,1.021514276078513,0.6428669697822078,0.1705604775601775,0.02303299256754495,0.0187724791537309,0.2553499449314195,1.330293303109491,0.5459913362090129,1.636788235522436,0.9839539275905371
210,2100000,997.7912483345666,3378.110401729713,2126.053563210678,564.0370223113465,76.1692317502673,62.07987568701811,844.4325710548526,4399.246775981846,1805.572688749256,5412.833478687049,3255.643940318709,0.3002876518797362,1.016650368520561,0.6398408818805468,0.169748284809891,0.02292331165055663,0.01868308639723593,0.2541339928126985,1.323963791628822,0.5433913996616809,1.629005123109626,0.9797937953721068
211,2110000,997.7912483345666,3378.111803233318,2126.167002878723,564.0370223113465,76.1692317502673,62.07987569116541,844.4325710548526,4399.263360526964,1805.572757626891,5412.86891375582,3257.361022083881,0.298864487652818,1.011832540115382,0.6368424387769444,0.1689437905690858,0.02281467036311324,0.0185945409653159,0.2529295663064772,1.317694049219451,0.5408161056019881,1.621295333409326,0.9756645336289161
212,2120000,997.7912483345666,3378.113128237766,2126.277078230312,564.0370223113465,76.1692317502673,62.07987569491662,844.4325710548526,4399.279222469892,1805.572821950338,5412.902904900773,3259.049986584364,0.2974547495035123,1.007060140116165,0.6338712799252628,0.1681468858965901,0.02270705399347591,0.01850683086754118,0.2517365023144655,1.311483239906119,0.5382651054116103,1.613657847121363,0.9715658450572254
213,2130000,997.7912483345666,3378.114380918661,2126.383889042053,564.0370223113465,76.1692317502673,62.07987569830954,844.4325710548526,4399.294393295003,1805.572882020723,5412.935510959549,3260.711294241195,0.2960582483321343,1.002332529925162,0.6309270506453415,0.1673574638970756,0.0226004481061826,0.01841994433865335,0.250554640801252,1.305330542987062,0.5357380570127217,1.606091663345744,0.967497435662176
214,2140000,997.7912483345666,3378.115565223684,2126.487532131447,564.0370223113465,76.1692317502673,62.07987570137837,844.4325710548526,4399.308903114863,1805.572938119256,5412.966788372252,3262.345397936008,0.2946747985735729,0.9976490828137236,0.6280094020126517,0.1665754196732575,0.02249483853559296,0.01833386983330427,0.2493838247227415,1.299235152695604,0.5332346247155935,1.598595799182833,0.9634590147175501
215,2150000,997.7912483345666,3378.116684885039,2126.588101444647,564.0370223113465,76.1692317502673,62.07987570415413,844.4325710548526,4399.322780730011,1805.572990508558,5412.99679127914,3263.952743134488,0.2933042181150912,0.9930091836499277,0.6251179907502404,0.1658006502794284,0.02239021137961346,0.01824859602094205,0.2482238999565892,1.293196277870403,0.5307544790704227,1.591169289343449,0.9594502947260448
216,2160000,997.7912483345666,3378.117743431211,2126.685688141614,564.0370223113465,76.1692317502673,62.07987570666477,844.4325710548526,4399.336053686122,1805.573039433881,5413.025571614337,3265.533768007801,0.2919463282164102,0.9884122286335766,0.6222524791229166,0.1650330546762829,0.02228655299359673,0.01816411178083895,0.247074715234568,1.287213141634088,0.5282972967232468,1.583811185768639,0.9554709913800602
217,2170000,997.7912483345666,3378.118744198089,2126.78038067875,564.0370223113465,76.1692317502673,62.07987570893561,844.4325710548526,4399.348748328687,1805.573085124264,5413.053179195733,3267.088903552051,0.2906009534320028,0.9838576250383375,0.6194125348336267,0.1642725336869912,0.02218384998440965,0.01808040619725682,0.245936122076805,1.28128498108006,0.5258627602758226,1.576520557258849,0.9515208235229937
218,2180000,997.7912483345666,3378.119690339478,2126.872264889078,564.0370223113465,76.1692317502673,62.07987571098958,844.4325710548526,4399.360889855298,1805.573127793602,5413.079661811217,3268.618573705767,0.2892679215355257,0.9793447909608028,0.6165978309219714,0.1635189899544821,0.02208208920466465,0.0179974685547456,0.2448079747278288,1.275411046967224,0.5234505581493379,1.569296489112243,0.9475995131110296
219,2190000,997.7912483345666,3378.120584837034,2126.961424060044,564.0370223113465,76.1692317502673,62.07987571284737,844.4325710548526,4399.372502365671,1805.573167641645,5413.105065301401,3270.123195465473,0.2879470634463224,0.9748731550762583,0.6138080456648163,0.1627723278998954,0.0219812577471091,0.01791528833357056,0.2436901300943684,1.269590603422422,0.5210603844518354,1.562138082771911,0.9437067851754241
220,2200000,997.7912483345666,3378.121430509666,2127.047939009008,564.0370223113465,76.1692317502673,62.0798757145277,844.4325710548526,4399.383608909473,1805.573204854938,5413.129433638955,3271.603178999362,0.28663821315793,0.9704421564009584,0.6110428624789515,0.1620324536821686,0.0218813429391677,0.01783385520526432,0.2425824476848485,1.263822927650358,0.5186919388492366,1.555044455481736,0.9398423677852712
221,2210000,997.7912483345666,3378.122230022414,2127.131888156508,564.0370223113465,76.1692317502673,62.07987571604755,844.4325710548526,4399.394231532084,1805.573239607689,5413.152809004734,3273.058927759109,0.2853412076685276,0.9660512440607086,0.6083019698257525,0.1612992751587199,0.021782332337633,0.01775315902829957,0.241484789550528,1.258107309650804,0.5163449264398459,1.548014739950675,0.9360059920107497
222,2220000,997.7912483345666,3378.122985894854,2127.213347597336,564.0370223113465,76.1692317502673,62.07987571742225,844.4325710548526,4399.404391318343,1805.57327206259,5413.175231860794,3274.490838589858,0.284055886913264,0.9616998770655619,0.6055850611178,0.1605727018471942,0.02168421372349952,0.01767318984387876,0.2403970202282283,1.25244305194288,0.5140190576322329,1.541048084025235,0.9321973918868426
223,2230000,997.7912483345666,3378.123700509032,2127.292391169518,564.0370223113465,76.1692317502673,62.07987571866564,844.4325710548526,4399.414108434412,1805.573302371575,5413.196741020419,3275.899301838403,0.2827820936984063,0.9573875240904521,0.6028918346274149,0.1598526448882381,0.02158697509693674,0.01759393787183708,0.239319006684604,1.24682946929621,0.5117140480263835,1.534143650369912,0.9284163043775204
224,2240000,997.7912483345666,3378.124376116973,2127.369090521243,564.0370223113465,76.1692317502673,62.07987571979028,844.4325710548526,4399.423402167789,1805.57333067653,5413.217373715316,3277.284701459594,0.2815196736372527,0.9531136632615744,0.600221993397065,0.1591390170092728,0.02149060467239685,0.01751539350665511,0.2382506182619048,1.241265888468769,0.509429618298021,1.527300616155393,0.9246624693403853
225,2250000,997.7912483345666,3378.125014847778,2127.443515175803,564.0370223113465,76.1692317502673,62.07987572080751,844.4325710548526,4399.432290965608,1805.573357109964,5413.237165660055,3278.647415121011,0.2802684750877538,0.9488777819483537,0.5975752451516033,0.1584317324892316,0.02139509087385286,0.01743754731357793,0.2371917266251853,1.235751647951229,0.5071654940859989,1.520518172754291,0.9209356294917685
226,2260000,997.7912483345666,3378.125618714337,2127.515732594621,564.0370223113465,76.1692317502673,62.07987572172757,844.4325710548526,4399.44079247124,1805.57338179562,5413.256151113894,3279.987814305918,0.2790283490917903,0.9446793765608236,0.594951302212301,0.157730707124235,0.02130042233016325,0.01736039002483709,0.2361422057109145,1.230286097717621,0.5049214058826691,1.513795525444239,0.9172355303722742
227,2270000,997.7912483345666,3378.126189619667,2127.585808238389,564.0370223113465,76.1692317502673,62.07987572255978,844.4325710548526,4399.44892355932,1805.573404849062,5413.274362940081,3281.306264414526,0.2777991493160555,0.9405179523522599,0.5923498814126265,0.1570358581941723,0.021206587870559,0.01728391253597259,0.2351019316769457,1.224868598982154,0.5026970889271398,1.507131893118119,0.9135619203127667
228,2280000,997.7912483345666,3378.126729362911,2127.653805626417,564.0370223113465,76.1692317502673,62.07987572331247,844.4325710548526,4399.456700369247,1805.573426378212,5413.29183266274,3282.60312486361,0.2765807319944939,0.9363930232269122,0.5897707040157437,0.1563471044301627,0.02111357652024953,0.01720810590225152,0.2340707828538012,1.219498523962002,0.5004922831013289,1.500526508001251,0.9099145504007903
229,2290000,997.7912483345666,3378.12723964501,2127.719786394197,564.0370223113465,76.1692317502673,62.0798757239933,844.4325710548526,4399.464138337209,1805.573446483855,5413.308590521429,3283.878749184483,0.2753729558722472,0.932304111552684,0.5872134956336824,0.1556643659828694,0.02102137749614364,0.01713296133518068,0.2330486396972344,1.214175255645902,0.4983067328287321,1.493978615375346,0.9062931744474207
230,2300000,997.7912483345666,3378.127722074058,2127.78381034928,564.0370223113465,76.1692317502673,62.07987572460909,844.4325710548526,4399.471252226826,1805.573465260115,5413.324665523496,3285.133485119373,0.2741756821510635,0.9282507479786105,0.5846779861481501,0.1549875643916396,0.02092998020268215,0.01705847019910997,0.2320353847420291,1.208898187568415,0.4961401869758229,1.487487473309065,0.9026975489545407
231,2310000,997.7912483345666,3378.128178170376,2127.845935525485,564.0370223113465,76.1692317502673,62.07987572516606,844.4325710548526,4399.478056158458,1805.573482794888,5413.340085494285,3286.367674716216,0.2729887744361238,0.9242324712570035,0.5821639096329466,0.1543166225544463,0.02083937422777876,0.01698462400792422,0.2310309025569986,1.203666723589673,0.4939923987560041,1.481052352394973,0.899127433082532
232,2320000,997.7912483345666,3378.128609371303,2127.906218235505,564.0370223113465,76.1692317502673,62.07987572566985,844.4325710548526,4399.484563637228,1805.573499170264,5413.3548771253,3287.581654421907,0.271812098684244,0.9202488280701135,0.5796710042779478,0.1536514646986082,0.02074954933886592,0.01691141442182041,0.2300350797011495,1.198480277680486,0.4918631256360373,1.474672535492754,0.8955825886183817
233,2330000,997.7912483345666,3378.129017035717,2127.964713121943,564.0370223113465,76.1692317502673,62.07987572612553,844.4325710548526,4399.490787579827,1805.5735144629,5413.369066020406,3288.775755174012,0.2706455231534103,0.91629937286119,0.5771990123146215,0.1529920163522622,0.02066049547904246,0.01683883324416796,0.2290478046809729,1.19333827371264,0.4897521292448725,1.468347317478496,0.8920627799441956
234,2340000,997.7912483345666,3378.129402448326,2128.021473206859,564.0370223113465,76.1692317502673,62.07987572653765,844.4325710548526,4399.496740340161,1805.573528744388,5413.382676740151,3289.950302490983,0.2694889183536094,0.9123836676698043,0.5747476799430491,0.1523382043165688,0.02057220276332006,0.01676687241844949,0.228068967908832,1.188240145254266,0.4876591752848091,1.462076004999904,0.8885677740061115
235,2350000,997.7912483345666,3378.129766823716,2128.076549939814,564.0370223113465,76.1692317502673,62.07987572691044,844.4325710548526,4399.502433733861,1805.573542081585,5413.395732844282,3291.105616560899,0.2683421569989132,0.9085012819713142,0.5723167572604094,0.151689956638626,0.02048466147496551,0.01669552402527974,0.2270984616624114,1.183185335370128,0.4855840334449198,1.455857916237271,0.885097340283612
236,2360000,997.7912483345666,3378.130111310174,2128.129993244514,564.0370223113465,76.1692317502673,62.07987572724763,844.4325710548526,4399.507879061743,1805.573554536926,5413.408256932518,3292.242012328748,0.2672051139607822,0.9046517925203518,0.5699059981909036,0.1510472025850725,0.02039786206193599,0.01662478027950021,0.2261361800451978,1.178173296426704,0.4835264773166684,1.449692380670064,0.881651250759224
237,2370000,997.7912483345666,3378.13043699331,2128.181851564062,564.0370223113465,76.1692317502673,62.07987572755258,844.4325710548526,4399.513087132238,1805.573566168722,5413.420270683684,3293.359799582288,0.2660776662225511,0.9008347831982161,0.5675151604170833,0.1504098726163591,0.02031179513340461,0.01655463352734735,0.2251820189479607,1.17320348990193,0.4814862843116591,1.443578738848982,0.8782292798886101
238,2380000,997.7912483345666,3378.130744899478,2128.23217190487,564.0370223113465,76.1692317502673,62.07987572782842,844.4325710548526,4399.518068282844,1805.573577031423,5413.431794893211,3294.45928303649,0.2649596928350614,0.8970498448640633,0.5651440053125536,0.1497778983616685,0.0202264514563735,0.01648507624369225,0.2242358760112045,1.168275386199478,0.4794632355814537,1.437516342173323,0.8748312045710345
239,2390000,997.7912483345666,3378.131035999011,2128.280999879263,564.0370223113465,76.1692317502673,62.07987572807794,844.4325710548526,4399.522832400647,1805.573587175884,5413.442849509165,3295.54076241661,0.2638510748734084,0.8932965752097801,0.5627922978760227,0.1491512125944649,0.02014182195237194,0.01641610102934948,0.2232976505885635,1.163388464467451,0.4774571159393969,1.431504552673553,0.8714568041202082
240,2400000,997.7912483345666,3378.131311209273,2128.328379746829,564.0370223113465,76.1692317502673,62.0798757283036,844.4325710548526,4399.527388941943,1805.573596649593,5413.453453666748,3296.604532539894,0.2627516953947692,0.889574578618442,0.5604598066666651,0.1485297492086546,0.02005789769423706,0.01634770060845328,0.2223672437111112,1.158542212421378,0.4754677137843927,1.42554274279891,0.8681058602355055
241,2410000,997.7912483345666,3378.131571397558,2128.374354454537,564.0370223113465,76.1692317502673,62.07987572850772,844.4325710548526,4399.531746951011,1805.573605496901,5413.463625721439,3297.650883395945,0.2616614393972805,0.8858834660262476,0.5581463037407748,0.1479134431953407,0.01997466990297466,0.01627986782589912,0.2214445580525589,1.153736126171385,0.4734948210265732,1.419630295209938,0.8647781569735423
242,2420000,997.7912483345666,3378.131817383824,2128.418965675657,564.0370223113465,76.1692317502673,62.07987572869234,844.4325710548526,4399.53591507806,1805.573613759225,5413.473383280755,3298.68010022578,0.2605801937799364,0.8822228547878417,0.5558515645896757,0.1473022306201533,0.01989212994469791,0.01621259564484858,0.2205294978953169,1.148969710053444,0.4715382330148059,1.4137666025758,0.8614734807201211
243,2430000,997.7912483345666,3378.132049943266,2128.462253847549,564.0370223113465,76.1692317502673,62.07987572885932,844.4325710548526,4399.539901596407,1805.573621475245,5413.482743234739,3299.692463599585,0.2595078473034758,0.8785923685449154,0.5535753680788686,0.1466960486011403,0.01981026932764154,0.01614587714429592,0.2196219690973938,1.14424247646458,0.4695977484659896,1.407951067376278,0.8581916201625259
244,2440000,997.7912483345666,3378.132269808769,2128.504258208306,564.0370223113465,76.1692317502673,62.07987572901035,844.4325710548526,4399.54371441889,1805.573628681082,5413.491721785187,3300.688249493202,0.258444290552232,0.8749916370980091,0.5513174963883809,0.1460948352872012,0.01972907969924956,0.01607970551669449,0.2187218790601093,1.139553945701942,0.4676731693960835,1.402183101708294,0.8549323662621737
245,2450000,997.7912483345666,3378.132477673214,2128.545016832324,564.0370223113465,76.1692317502673,62.07987572914698,844.4325710548526,4399.547361113582,1805.573635410469,5413.5003344737,3301.667729363358,0.2573894158969168,0.8714202962814169,0.5490777349542973,0.1454985298370494,0.01964855284333426,0.01601407406564118,0.2178291366965987,1.134903645805626,0.4657643010528231,1.396462127096889,0.8516955122276092
246,2460000,997.7912483345666,3378.132674191663,2128.584566664816,564.0370223113465,76.1692317502673,62.07987572927053,844.4325710548526,4399.550848918805,1805.57364169491,5413.508596208579,3302.63117022167,0.2563431174583114,0.8678779878411101,0.5468558724114487,0.1449070723986874,0.01956868067730445,0.01594897620361747,0.2169436524010841,1.130291112405156,0.4638709518500745,1.390787574310497,0.8484808534878436
247,2470000,997.7912483345666,3378.132859983422,2128.622943555297,564.0370223113465,76.1692317502673,62.07987572938231,844.4325710548526,4399.554184757504,1805.573647563823,5413.516521290639,3303.578834707432,0.2553052910718405,0.8643643593155962,0.5446517005372259,0.144320404089381,0.01948945524946111,0.01588440544978527,0.2160653380188934,1.125715888569531,0.4619929333037799,1.385158883180439,0.8452881876660311
248,2480000,997.7912483345666,3378.133035633992,2128.660182290086,564.0370223113465,76.1692317502673,62.07987572948338,844.4325710548526,4399.557375250984,1805.573653044685,5413.524123437957,3304.510981159209,0.2542758342530024,0.8608790639196301,0.5424650141965057,0.1437384669761173,0.01941086873635844,0.01582035542783609,0.2151941068172044,1.121177524660735,0.4601300599694519,1.379575502424512,0.8421173145534758
249,2490000,997.7912483345666,3378.133201696916,2128.696316623825,564.0370223113465,76.1692317502673,62.07987572957482,844.4325710548526,4399.560426732054,1805.573658163152,5413.531415809622,3305.427863685269,0.253254646163633,0.8574217604307033,0.5402956112876537,0.1431612040565345,0.01933291344022849,0.01575681986389208,0.2143298734564927,1.116675578190626,0.4582821493811696,1.374036889474571,0.8389680360839719
250,2500000,997.7912483345666,3378.133358695523,2128.731379310092,564.0370223113465,76.1692317502673,62.07987572965751,844.4325710548526,4399.5633452576,1805.573662943186,5413.538411028508,3306.329732232844,0.2522416275789784,0.8539921130782282,0.5381432926895913,0.1425885592403084,0.01925558178646758,0.01569379258445742,0.2134725539626667,1.112209613681121,0.4564490219920375,1.368542510308007,0.835840156308463
251,2510000,997.7912483345666,3378.133507124576,2128.765402131077,564.0370223113465,76.1692317502673,62.07987572973234,844.4325710548526,4399.566136620603,1805.573667407166,5413.545121203129,3307.21683265628,0.2512366808555562,0.8505897914353513,0.5360078622098967,0.1420204773309845,0.01917886632118284,0.01563126751441866,0.2126220656998672,1.107779202527578,0.4546305011160672,1.363091839283019,0.8327334813700273
252,2520000,997.7912483345666,3378.133647451832,2128.798415926397,564.0370223113465,76.1692317502673,62.07987572979999,844.4325710548526,4399.568806361637,1805.573671575986,5413.551557948591,3308.089406784044,0.2502397098997802,0.8472144703133164,0.5338891265339218,0.1414569040082425,0.0191027597087972,0.01556923867509269,0.2117783273439154,1.1033839228653,0.4528264128714377,1.357684358977583,0.8296478194791729
253,2530000,997.7912483345666,3378.133780119516,2128.830450621049,564.0370223113465,76.1692317502673,62.07987572986116,844.4325710548526,4399.571359779873,1805.573675469165,5413.557732406711,3308.947692484657,0.2492506201373305,0.8438658296583139,0.5317868951749023,0.1408977858105814,0.01902725472971104,0.01550770018232105,0.21094125885639,1.099023359439083,0.4510365861251036,1.352319560032032,0.8265829808894479
254,2540000,997.7912483345666,3378.133905545717,2128.861535252532,564.0370223113465,76.1692317502673,62.07987572991653,844.4325710548526,4399.573801943588,1805.573679104926,5413.563655265286,3309.791923731537,0.2482693184832465,0.8405435544507451,0.5297009804250394,0.1403430701184138,0.01895234427801927,0.01544664624460915,0.2101107814593176,1.094697103475728,0.449260852438706,1.346996940995142,0.8235387778733587
